pr_author_login,pr_author_name,pr_create_at,pr_merged_at,pr_changed_files,pr_LOC,pr_reviewers,pr_first_review_at,pr_review_commits,pr_review_comments,pr_commits,repo_stars,repo_created_at,repo_external_contribution,repo_team_size,user_followers,user_created_at,user_experience,user_repo_experience,user_main_member,user_watched,user_succ_rate
evildmp,Daniele Procida,2021-07-12T19:25:27Z,2021-07-13T07:25:38Z,15,90,"{'Unknown', 'Daniele Procida'}",2021-07-12 20:47:42,0,1,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,221,2009-05-19T09:24:55Z,15.01,7.0,0,1,0.9327115256495669
felixxm,Mariusz Felisiak,2021-07-12T08:05:11Z,2021-07-12T09:46:38Z,2,16,{'Nick Pope'},2021-07-12 08:37:53,0,0,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,428,2012-11-22T20:10:35Z,34.01,29.0,1,1,0.7350779182593355
cjerdonek,Chris Jerdonek,2021-07-09T20:16:50Z,2021-07-12T05:30:07Z,2,51,"{'Chris Jerdonek', 'Mariusz Felisiak'}",2021-07-12 04:39:47,0,2,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,192,2010-08-06T03:04:24Z,14.01,14.0,0,0,0.92790863668808
wilhelmklopp,Wilhelm Klopp,2021-07-09T14:09:22Z,2021-07-13T04:29:21Z,1,5,{'Mariusz Felisiak'},2021-07-12 05:45:33,1,1,2,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,280,2014-05-27T23:48:18Z,11.01,1.0,0,1,0.6357856494096277
felixxm,Mariusz Felisiak,2021-07-09T04:39:15Z,2021-07-09T05:38:31Z,1,15,"{'Chris Jerdonek', 'Mariusz Felisiak'}",2021-07-09 04:41:41,0,3,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,428,2012-11-22T20:10:35Z,34.01,29.0,1,1,0.7350779182593355
willemarcel,Wille Marcel,2021-07-08T21:08:55Z,2021-07-09T18:17:17Z,1,4,"{'David Smith', 'Wille Marcel'}",2021-07-09 06:03:19,1,2,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,123,2011-03-12T23:10:05Z,73.00999999999999,1.0,0,0,0.903985755375976
felixxm,Mariusz Felisiak,2021-07-08T08:11:35Z,2021-07-08T11:13:41Z,1,8,"{'Carlton Gibson', 'Hasan Ramezani'}",2021-07-08 08:32:27,0,0,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,428,2012-11-22T20:10:35Z,34.01,29.0,1,1,0.7350779182593355
tiesjan,Ties Jan Hefting,2021-07-07T19:51:30Z,2021-07-15T05:42:49Z,6,45,"{'Ties Jan Hefting', 'Mariusz Felisiak'}",2021-07-13 09:13:12,1,2,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,6,2013-10-06T14:30:03Z,3.01,1.0,0,1,0.9966777408637875
felixxm,Mariusz Felisiak,2021-07-07T10:25:01Z,2021-07-07T15:02:20Z,1,17,"{'Nick Pope', 'Adam Johnson', 'Mariusz Felisiak'}",2021-07-07 11:10:31,0,2,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,428,2012-11-22T20:10:35Z,34.01,29.0,1,1,0.7350779182593355
felixxm,Mariusz Felisiak,2021-07-07T09:11:46Z,2021-07-08T04:51:10Z,4,23,"{'Mariusz Felisiak', 'Nick Pope', 'Hasan Ramezani'}",2021-07-07 09:33:00,0,7,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,428,2012-11-22T20:10:35Z,34.01,29.0,1,1,0.7350779182593355
cjerdonek,Chris Jerdonek,2021-07-06T01:37:59Z,2021-07-23T09:40:00Z,3,184,"{'Shai Berger', 'Florian Apolloner', 'Chris Jerdonek', 'Mariusz Felisiak'}",2021-07-07 22:21:58,2,8,3,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,192,2010-08-06T03:04:24Z,14.01,14.0,0,0,0.92790863668808
hramezani,Hasan Ramezani,2021-07-05T21:07:41Z,2021-07-13T09:15:35Z,1,4,"{'Mariusz Felisiak', 'Chris Jerdonek', 'Thomas Grainger', 'Hasan Ramezani'}",2021-07-06 18:29:16,1,5,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,239,2012-12-25T18:04:47Z,49.01,6.0,0,1,0.7957559681697614
