pr_author_login,pr_author_name,pr_create_at,pr_merged_at,pr_changed_files,pr_LOC,pr_reviewers,pr_first_review_at,pr_review_commits,pr_review_comments,pr_commits,repo_stars,repo_created_at,repo_external_contribution,repo_team_size,user_followers,user_created_at,user_experience,user_repo_experience,user_main_member,user_watched,user_succ_rate
anirvan,Anirvan Chatterjee,2021-06-03T00:33:03Z,2021-06-03T05:21:27Z,1,2,"{'Gaël Poupard', 'Mark Otto'}",2021-06-03 05:08:03,0,0,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,19,2009-02-24T20:20:39Z,3.01,1.0,0,1,0.6644518272425249
GeoSot,GeoSot,2021-06-02T14:00:08Z,2021-07-28T14:39:32Z,12,255,"{'Gaël Poupard', 'Mark Otto', 'Unknown'}",2021-06-04 04:36:23,3,6,4,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,38,2016-09-24T00:50:37Z,12.01,9.0,1,1,0.4995836802664446
ffoodd,Gaël Poupard,2021-06-01T12:50:52Z,2021-06-03T16:02:46Z,2,2,"{'Gaël Poupard', 'Mark Otto'}",2021-06-03 05:25:10,2,2,3,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,247,2012-11-26T09:22:07Z,22.009999999999998,14.0,1,1,0.636074511585643
ffoodd,Gaël Poupard,2021-06-01T12:32:44Z,2021-06-03T06:08:29Z,1,2,{'Mark Otto'},2021-06-02 16:52:58,1,1,2,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,247,2012-11-26T09:22:07Z,22.009999999999998,14.0,1,1,0.636074511585643
ffoodd,Gaël Poupard,2021-06-01T12:14:32Z,2021-06-02T02:59:48Z,1,2,{'Unknown'},2021-06-02 02:58:43,0,0,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,247,2012-11-26T09:22:07Z,22.009999999999998,14.0,1,1,0.636074511585643
romdum,Romain,2021-05-31T17:30:12Z,2021-06-25T20:34:29Z,8,124,{'GeoSot'},2021-06-24 22:14:26,3,0,5,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,1,2016-05-29T12:18:46Z,2.01,1.0,0,0,0.49751243781094534
jjoel1630,Joel Johnson,2021-05-29T17:34:06Z,2021-06-03T16:09:14Z,1,30,"{'Joel Johnson', 'Gaël Poupard', 'Mark Otto'}",2021-06-01 12:23:35,6,2,7,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,2,2020-07-26T14:36:56Z,3.01,1.0,0,1,0.9966777408637875
ffoodd,Gaël Poupard,2021-05-27T13:59:05Z,2021-05-27T14:36:33Z,1,8,{'Rohit Sharma'},2021-05-27 14:18:20,1,0,2,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,247,2012-11-26T09:22:07Z,22.009999999999998,14.0,1,1,0.636074511585643
annsudhart,Andrea Sudharta,2021-05-26T18:59:26Z,2021-05-28T07:16:41Z,1,2,{'Gaël Poupard'},2021-05-26 19:16:28,2,0,3,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,7,2017-10-18T00:50:34Z,4.01,1.0,0,0,0.7481296758104738
weaverryan,Ryan Weaver,2021-05-24T14:20:34Z,2021-05-31T09:35:59Z,2,13,{'GeoSot'},2021-05-31 08:02:34,2,0,3,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,1552,2009-08-30T01:38:33Z,44.01,0.0,0,0,0.9088843444671666
hugonun,hugonun,2021-05-24T00:45:44Z,2021-05-25T05:28:28Z,1,4,{'Gaël Poupard'},2021-05-24 05:06:12,1,0,2,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,11,2018-10-01T07:14:55Z,1.01,1.0,0,0,0.9900990099009901
GeoSot,GeoSot,2021-05-22T00:08:55Z,2021-05-25T15:30:39Z,5,24,"{'Rohit Sharma', 'GeoSot', 'Unknown'}",2021-05-22 21:54:32,3,8,4,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,38,2016-09-24T00:50:37Z,12.01,9.0,1,1,0.4995836802664446
GeoSot,GeoSot,2021-05-21T23:37:58Z,2021-05-22T00:54:32Z,1,30,{'Unknown'},2021-05-22 00:53:10,0,0,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,38,2016-09-24T00:50:37Z,12.01,9.0,1,1,0.4995836802664446
mdo,Mark Otto,2021-05-21T16:45:05Z,2021-05-22T07:51:30Z,1,51,{'Gaël Poupard'},2021-05-21 17:22:04,0,0,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,20448,2009-06-25T02:06:14Z,26.009999999999998,25.0,1,1,0.49980776624375245
ffoodd,Gaël Poupard,2021-05-20T15:18:06Z,2021-05-28T07:12:41Z,2,3,{'Mark Otto'},2021-05-23 02:05:45,1,0,2,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,247,2012-11-26T09:22:07Z,22.009999999999998,14.0,1,1,0.636074511585643
ffoodd,Gaël Poupard,2021-05-20T14:59:08Z,2021-05-25T05:23:42Z,1,16,{'Mark Otto'},2021-05-25 02:00:13,3,0,4,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,247,2012-11-26T09:22:07Z,22.009999999999998,14.0,1,1,0.636074511585643
GeoSot,GeoSot,2021-05-20T09:25:58Z,2021-05-20T14:46:43Z,1,2,{'Gaël Poupard'},2021-05-20 11:05:57,0,0,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,38,2016-09-24T00:50:37Z,12.01,9.0,1,1,0.4995836802664446
rajesh2kumar96,Rajesh Kumar,2021-05-20T04:16:50Z,2021-06-03T06:14:10Z,1,6,"{'Christian Oliff', 'Mark Otto'}",2021-06-02 14:58:16,7,2,8,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,0,2019-07-19T04:20:17Z,1.01,1.0,0,0,0.9900990099009901
simonihmig,Simon Ihmig,2021-05-19T16:55:21Z,2021-05-28T07:20:31Z,2,3,{'Gaël Poupard'},2021-05-20 13:35:04,1,0,2,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,45,2012-01-12T16:45:53Z,78.00999999999999,0.0,0,0,0.9101397256761955
brneor,Breno Reis,2021-05-18T12:24:57Z,2021-06-03T06:08:00Z,1,2,"{'Gaël Poupard', 'Mark Otto'}",2021-05-18 12:35:05,3,0,4,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,10,2013-11-17T20:14:35Z,11.01,2.0,0,0,0.5449591280653951
jasonsperske,Jason Sperske,2021-05-18T06:18:39Z,2021-05-19T04:54:21Z,1,4,{'Gaël Poupard'},2021-05-18 12:38:29,6,0,7,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,33,2009-09-10T20:47:39Z,3.01,2.0,0,0,0.33222591362126247
weaverryan,Ryan Weaver,2021-05-17T18:43:59Z,2021-05-21T22:16:06Z,2,25,"{'Ryan Weaver', 'Rohit Sharma', 'GeoSot', 'Unknown'}",2021-05-17 18:44:56,0,5,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,1552,2009-08-30T01:38:33Z,44.01,0.0,0,0,0.9088843444671666
ffoodd,Gaël Poupard,2021-05-17T14:41:07Z,2021-05-18T05:31:15Z,1,9,{'Unknown'},2021-05-17 20:20:02,0,0,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,247,2012-11-26T09:22:07Z,22.009999999999998,14.0,1,1,0.636074511585643
ffoodd,Gaël Poupard,2021-05-17T13:29:25Z,2021-05-18T05:48:44Z,1,2,{'Mark Otto'},2021-05-18 03:46:01,0,0,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,247,2012-11-26T09:22:07Z,22.009999999999998,14.0,1,1,0.636074511585643
ffoodd,Gaël Poupard,2021-05-17T13:23:12Z,2021-05-25T05:31:30Z,2,5,{'Mark Otto'},2021-05-25 02:02:23,2,0,3,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,247,2012-11-26T09:22:07Z,22.009999999999998,14.0,1,1,0.636074511585643
